[16:24:27] Dashboard trade log initialized.
[09:17:00] [Trend] EXEC: BUY 2 MARUTI.NS @ 3,855.62 | Strat Cash: 492,288.76 | Pos: 2
[10:23:00] [MeanReversion] EXEC: BUY 20 HDFCLIFE.NS @ 336.35 | Strat Cash: 335,560.24 | Pos: 20
[10:23:00] [MeanReversion] EXEC: BUY 9 SBILIFE.NS @ 692.89 | Strat Cash: 329,324.19 | Pos: 9
[10:23:00] [MeanReversion] EXEC: SELL 78 WIPRO.NS @ 95.66 | Strat Cash: 336,785.88 | Pos: 0
[10:24:00] [MeanReversion] EXEC: SELL 34 RELIANCE.NS @ 220.24 | Strat Cash: 344,274.15 | Pos: 0
[10:24:00] [MeanReversion] EXEC: SELL 2 ULTRACEMCO.NS @ 2,996.64 | Strat Cash: 350,267.44 | Pos: 0
[10:25:00] [MeanReversion] EXEC: BUY 45 ITC.NS @ 153.63 | Strat Cash: 343,354.13 | Pos: 45
[10:26:00] [MeanReversion] EXEC: BUY 168 ADANIENT.NS @ 40.83 | Strat Cash: 336,495.48 | Pos: 168
[10:26:00] [Trend] EXEC: BUY 9 ASIANPAINT.NS @ 771.95 | Strat Cash: 347,105.37 | Pos: 9
[10:26:00] [Trend] EXEC: BUY 72 BPCL.NS @ 95.85 | Strat Cash: 340,204.28 | Pos: 72
[10:26:00] [MeanReversion] EXEC: BUY 20 TITAN.NS @ 328.41 | Strat Cash: 329,927.27 | Pos: 20
[10:27:00] [MeanReversion] EXEC: BUY 7 DIVISLAB.NS @ 874.94 | Strat Cash: 323,802.68 | Pos: 7
[10:27:00] [Trend] EXEC: SELL 22 HDFCLIFE.NS @ 335.69 | Strat Cash: 347,589.42 | Pos: 0
[10:27:00] [Trend] EXEC: SELL 62 TATACONSUM.NS @ 121.07 | Strat Cash: 355,095.94 | Pos: 0
[10:28:00] [MeanReversion] EXEC: BUY 12 HDFCBANK.NS @ 510.37 | Strat Cash: 317,678.26 | Pos: 12
[10:29:00] [MeanReversion] EXEC: SELL 70 ONGC.NS @ 108.71 | Strat Cash: 325,288.08 | Pos: 0
[10:29:00] [MeanReversion] EXEC: BUY 53 TATACONSUM.NS @ 120.90 | Strat Cash: 318,880.61 | Pos: 53
[10:31:00] [Trend] EXEC: BUY 65 ONGC.NS @ 108.82 | Strat Cash: 348,022.48 | Pos: 65
[10:31:00] [Trend] EXEC: BUY 72 WIPRO.NS @ 95.97 | Strat Cash: 341,112.65 | Pos: 72
[10:32:00] [Trend] EXEC: SELL 15 HDFCBANK.NS @ 509.29 | Strat Cash: 348,751.94 | Pos: 0
[10:32:00] [Trend] EXEC: SELL 48 ITC.NS @ 153.49 | Strat Cash: 356,119.35 | Pos: 0
[10:33:00] [MeanReversion] EXEC: SELL 9 HINDUNILVR.NS @ 773.24 | Strat Cash: 325,839.74 | Pos: 0
[10:34:00] [Trend] EXEC: SELL 20 TATAMOTORS.NS @ 366.15 | Strat Cash: 363,442.30 | Pos: 0
[10:34:00] [Trend] EXEC: BUY 2 ULTRACEMCO.NS @ 3,004.47 | Strat Cash: 357,433.35 | Pos: 2
[10:35:00] [MeanReversion] EXEC: SELL 3 HEROMOTOCO.NS @ 1,858.77 | Strat Cash: 331,416.06 | Pos: 0
[10:36:00] [MeanReversion] EXEC: BUY 91 JSWSTEEL.NS @ 72.62 | Strat Cash: 324,807.85 | Pos: 91
[10:36:00] [MeanReversion] EXEC: BUY 11 NESTLEIND.NS @ 554.99 | Strat Cash: 318,703.00 | Pos: 11
[10:36:00] [Trend] EXEC: BUY 6 TCS.NS @ 1,070.36 | Strat Cash: 351,011.21 | Pos: 6
[10:37:00] [MeanReversion] EXEC: SELL 10 DRREDDY.NS @ 699.81 | Strat Cash: 325,701.15 | Pos: 0
[10:39:00] [MeanReversion] EXEC: SELL 168 ADANIENT.NS @ 41.02 | Strat Cash: 332,591.69 | Pos: 0
[10:39:00] [MeanReversion] EXEC: SELL 22 BHARTIARTL.NS @ 351.44 | Strat Cash: 340,323.31 | Pos: 0
[10:39:00] [MeanReversion] EXEC: BUY 27 ICICIBANK.NS @ 243.22 | Strat Cash: 333,756.28 | Pos: 27
[10:39:00] [Trend] EXEC: BUY 381 TATASTEEL.NS @ 18.41 | Strat Cash: 343,996.76 | Pos: 381
[10:39:00] [Trend] EXEC: SELL 21 TITAN.NS @ 328.84 | Strat Cash: 350,902.37 | Pos: 0
[10:40:00] [MeanReversion] EXEC: BUY 18 HCLTECH.NS @ 355.07 | Strat Cash: 327,365.03 | Pos: 18
[10:40:00] [Trend] EXEC: BUY 11 LTIM.NS @ 610.48 | Strat Cash: 344,187.09 | Pos: 11
[10:40:00] [MeanReversion] EXEC: SELL 13 LTIM.NS @ 610.48 | Strat Cash: 335,301.28 | Pos: 0
[10:40:00] [Trend] EXEC: SELL 13 NESTLEIND.NS @ 554.17 | Strat Cash: 351,391.30 | Pos: 0
[10:41:00] [Trend] EXEC: BUY 9 HINDUNILVR.NS @ 773.63 | Strat Cash: 344,428.62 | Pos: 9
[10:41:00] [Trend] EXEC: BUY 29 SBIN.NS @ 234.40 | Strat Cash: 337,630.88 | Pos: 29
[10:42:00] [Trend] EXEC: BUY 164 ADANIENT.NS @ 41.08 | Strat Cash: 330,893.10 | Pos: 164
[10:42:00] [MeanReversion] EXEC: SELL 4 EICHERMOT.NS @ 1,827.14 | Strat Cash: 342,609.85 | Pos: 0
[10:43:00] [Trend] EXEC: BUY 34 COALINDIA.NS @ 190.75 | Strat Cash: 324,407.47 | Pos: 34
[10:44:00] [Trend] EXEC: BUY 9 DRREDDY.NS @ 701.49 | Strat Cash: 318,094.04 | Pos: 9
[10:44:00] [MeanReversion] EXEC: BUY 9 SUNPHARMA.NS @ 754.27 | Strat Cash: 335,821.38 | Pos: 9
[10:45:00] [Trend] EXEC: BUY 9 SBILIFE.NS @ 694.93 | Strat Cash: 311,839.70 | Pos: 9
[10:46:00] [MeanReversion] EXEC: SELL 13 M&M.NS @ 595.79 | Strat Cash: 343,566.69 | Pos: 0
[10:46:00] [MeanReversion] EXEC: SELL 9 SBILIFE.NS @ 695.68 | Strat Cash: 349,827.83 | Pos: 0
[10:47:00] [Trend] EXEC: SELL 24 HCLTECH.NS @ 354.63 | Strat Cash: 320,350.83 | Pos: 0
[10:50:00] [MeanReversion] EXEC: SELL 12 AXISBANK.NS @ 548.02 | Strat Cash: 356,404.07 | Pos: 0
[10:50:00] [Trend] EXEC: SELL 29 ICICIBANK.NS @ 243.35 | Strat Cash: 327,407.87 | Pos: 0
[10:50:00] [MeanReversion] EXEC: SELL 21 UPL.NS @ 317.54 | Strat Cash: 363,072.47 | Pos: 0
[10:52:00] [MeanReversion] EXEC: SELL 46 BAJAJFINSV.NS @ 171.08 | Strat Cash: 370,942.36 | Pos: 0
[10:52:00] [MeanReversion] EXEC: SELL 7 DIVISLAB.NS @ 876.48 | Strat Cash: 377,077.71 | Pos: 0
[10:52:00] [MeanReversion] EXEC: BUY 76 HINDALCO.NS @ 98.39 | Strat Cash: 369,600.08 | Pos: 76
[10:53:00] [Trend] EXEC: SELL 77 HINDALCO.NS @ 98.35 | Strat Cash: 334,980.82 | Pos: 0
[10:53:00] [MeanReversion] EXEC: BUY 10 KOTAKBANK.NS @ 725.56 | Strat Cash: 362,344.49 | Pos: 10
[10:53:00] [Trend] EXEC: BUY 128 POWERGRID.NS @ 52.10 | Strat Cash: 328,311.46 | Pos: 128
[10:53:00] [MeanReversion] EXEC: SELL 9 SUNPHARMA.NS @ 756.51 | Strat Cash: 369,153.11 | Pos: 0
[10:54:00] [MeanReversion] EXEC: BUY 10 DRREDDY.NS @ 698.98 | Strat Cash: 362,163.27 | Pos: 10
[10:54:00] [MeanReversion] EXEC: BUY 17 INFY.NS @ 417.83 | Strat Cash: 355,060.19 | Pos: 17
[10:54:00] [MeanReversion] EXEC: BUY 386 TATASTEEL.NS @ 18.37 | Strat Cash: 347,969.59 | Pos: 386
[10:56:00] [Trend] EXEC: BUY 3 EICHERMOT.NS @ 1,827.64 | Strat Cash: 322,828.54 | Pos: 3
[10:57:00] [Trend] EXEC: BUY 7 DIVISLAB.NS @ 877.40 | Strat Cash: 316,686.73 | Pos: 7
[10:57:00] [MeanReversion] EXEC: BUY 9 HINDUNILVR.NS @ 772.36 | Strat Cash: 341,018.38 | Pos: 9
[10:57:00] [Trend] EXEC: BUY 6 LT.NS @ 1,009.70 | Strat Cash: 310,628.52 | Pos: 6
[10:57:00] [MeanReversion] EXEC: SELL 9 LT.NS @ 1,009.70 | Strat Cash: 350,105.70 | Pos: 0
[10:57:00] [Trend] EXEC: SELL 6 TCS.NS @ 1,068.07 | Strat Cash: 317,036.93 | Pos: 0
[10:58:00] [Trend] EXEC: BUY 36 BAJAJFINSV.NS @ 171.41 | Strat Cash: 310,866.30 | Pos: 36
[10:58:00] [MeanReversion] EXEC: SELL 27 ICICIBANK.NS @ 243.85 | Strat Cash: 356,689.72 | Pos: 0
[10:58:00] [Trend] EXEC: SELL 10 KOTAKBANK.NS @ 724.45 | Strat Cash: 318,110.83 | Pos: 0
[10:59:00] [MeanReversion] EXEC: BUY 3 HEROMOTOCO.NS @ 1,853.19 | Strat Cash: 351,130.15 | Pos: 3
[10:59:00] [Trend] EXEC: BUY 10 M&M.NS @ 598.04 | Strat Cash: 312,130.39 | Pos: 10
[10:59:00] [MeanReversion] EXEC: BUY 15 TECHM.NS @ 441.69 | Strat Cash: 344,504.84 | Pos: 15
[11:00:00] [Trend] EXEC: SELL 19 INFY.NS @ 418.25 | Strat Cash: 320,077.10 | Pos: 0
[11:01:00] [Trend] EXEC: BUY 11 AXISBANK.NS @ 547.84 | Strat Cash: 314,050.91 | Pos: 11
[11:02:00] [Trend] EXEC: SELL 17 TECHM.NS @ 441.83 | Strat Cash: 321,562.02 | Pos: 0
[11:03:00] [MeanReversion] EXEC: BUY 5 BRITANNIA.NS @ 1,317.56 | Strat Cash: 337,917.06 | Pos: 5
[11:03:00] [Trend] EXEC: BUY 8 SUNPHARMA.NS @ 755.96 | Strat Cash: 315,514.32 | Pos: 8
[11:04:00] [MeanReversion] EXEC: BUY 70 BPCL.NS @ 95.70 | Strat Cash: 331,218.07 | Pos: 70
[11:04:00] [Trend] EXEC: SELL 34 COALINDIA.NS @ 190.22 | Strat Cash: 321,981.68 | Pos: 0
[11:04:00] [Trend] EXEC: SELL 9 DRREDDY.NS @ 698.78 | Strat Cash: 328,270.71 | Pos: 0
[11:04:00] [Trend] EXEC: SELL 9 HINDUNILVR.NS @ 771.17 | Strat Cash: 335,211.20 | Pos: 0
[11:04:00] [Trend] EXEC: BUY 27 ICICIBANK.NS @ 244.09 | Strat Cash: 328,620.71 | Pos: 27
[11:05:00] [Trend] EXEC: BUY 17 TATAMOTORS.NS @ 367.04 | Strat Cash: 322,381.11 | Pos: 17
[11:06:00] [Trend] EXEC: SELL 72 BPCL.NS @ 95.65 | Strat Cash: 329,268.16 | Pos: 0
[11:06:00] [Trend] EXEC: SELL 381 TATASTEEL.NS @ 18.43 | Strat Cash: 336,288.21 | Pos: 0
[11:06:00] [MeanReversion] EXEC: BUY 2 ULTRACEMCO.NS @ 2,997.20 | Strat Cash: 325,223.68 | Pos: 2
[11:07:00] [Trend] EXEC: SELL 5 BRITANNIA.NS @ 1,316.65 | Strat Cash: 342,871.47 | Pos: 0
[11:07:00] [MeanReversion] EXEC: SELL 45 ITC.NS @ 152.96 | Strat Cash: 332,106.68 | Pos: 0
[11:07:00] [MeanReversion] EXEC: BUY 9 SBILIFE.NS @ 694.02 | Strat Cash: 325,860.46 | Pos: 9
[11:07:00] [Trend] EXEC: SELL 2 ULTRACEMCO.NS @ 2,997.35 | Strat Cash: 348,866.18 | Pos: 0
[11:08:00] [MeanReversion] EXEC: SELL 20 TITAN.NS @ 329.32 | Strat Cash: 332,446.95 | Pos: 0
[11:09:00] [Trend] EXEC: BUY 21 TITAN.NS @ 329.67 | Strat Cash: 341,943.10 | Pos: 21
[11:11:00] [Trend] EXEC: SELL 9 ASIANPAINT.NS @ 774.30 | Strat Cash: 348,911.79 | Pos: 0
[11:11:00] [MeanReversion] EXEC: SELL 17 INFY.NS @ 419.00 | Strat Cash: 339,569.98 | Pos: 0
[11:13:00] [MeanReversion] EXEC: SELL 5 APOLLOHOSP.NS @ 1,281.26 | Strat Cash: 345,976.28 | Pos: 0
[11:13:00] [MeanReversion] EXEC: BUY 19 BHARTIARTL.NS @ 350.76 | Strat Cash: 339,311.85 | Pos: 19
[11:14:00] [Trend] EXEC: BUY 9 ASIANPAINT.NS @ 775.16 | Strat Cash: 341,935.33 | Pos: 9
[11:14:00] [MeanReversion] EXEC: BUY 3 EICHERMOT.NS @ 1,822.93 | Strat Cash: 333,843.06 | Pos: 3
[11:14:00] [MeanReversion] EXEC: BUY 61 ONGC.NS @ 109.13 | Strat Cash: 327,186.11 | Pos: 61
[11:15:00] [MeanReversion] EXEC: SELL 13 GRASIM.NS @ 538.17 | Strat Cash: 334,182.27 | Pos: 0
[11:16:00] [Trend] EXEC: BUY 371 TATASTEEL.NS @ 18.42 | Strat Cash: 335,103.09 | Pos: 371
[11:17:00] [Trend] EXEC: SELL 23 BHARTIARTL.NS @ 350.52 | Strat Cash: 343,165.05 | Pos: 0
[11:18:00] [MeanReversion] EXEC: SELL 4 BAJAJ-AUTO.NS @ 1,901.17 | Strat Cash: 341,786.95 | Pos: 0
[11:19:00] [Trend] EXEC: SELL 9 SBILIFE.NS @ 694.92 | Strat Cash: 349,419.34 | Pos: 0
[11:20:00] [Trend] EXEC: SELL 26 ADANIPORTS.NS @ 297.43 | Strat Cash: 357,152.50 | Pos: 0
[11:20:00] [MeanReversion] EXEC: SELL 70 BPCL.NS @ 95.87 | Strat Cash: 348,498.07 | Pos: 0
[11:20:00] [MeanReversion] EXEC: SELL 12 HDFCBANK.NS @ 508.91 | Strat Cash: 354,605.04 | Pos: 0
[11:20:00] [MeanReversion] EXEC: SELL 20 HDFCLIFE.NS @ 335.46 | Strat Cash: 361,314.18 | Pos: 0
[11:20:00] [MeanReversion] EXEC: SELL 386 TATASTEEL.NS @ 18.44 | Strat Cash: 368,430.26 | Pos: 0
[11:21:00] [Trend] EXEC: SELL 142 BAJFINANCE.NS @ 52.04 | Strat Cash: 364,542.50 | Pos: 0
[11:21:00] [Trend] EXEC: SELL 3 EICHERMOT.NS @ 1,824.85 | Strat Cash: 370,017.04 | Pos: 0
[11:21:00] [Trend] EXEC: BUY 13 GRASIM.NS @ 538.07 | Strat Cash: 363,022.11 | Pos: 13
[11:22:00] [Trend] EXEC: BUY 47 ITC.NS @ 153.18 | Strat Cash: 355,822.76 | Pos: 47
[11:22:00] [Trend] EXEC: BUY 22 UPL.NS @ 317.91 | Strat Cash: 348,828.66 | Pos: 22
[11:23:00] [Trend] EXEC: SELL 164 ADANIENT.NS @ 41.00 | Strat Cash: 355,552.41 | Pos: 0
[11:23:00] [MeanReversion] EXEC: SELL 3 HEROMOTOCO.NS @ 1,856.67 | Strat Cash: 374,000.26 | Pos: 0
